id_game,name_game,genre_str,playtime_forever,playtime_normalized
326160,SHROUD OF THE AVATAR FORSAKEN VIRTUES,"RPG, Early Access, Massively Multiplayer",377665.0,0.0003664782586467362
231740,KNIGHTS OF PEN AND PAPER 1 EDITION,"Indie, RPG",376465.0,0.0003649497798813529
237990,THE BANNER SAGA,"Indie, Strategy, RPG",373695.0,0.00036142154139792644
317470,CUBIC CASTLES,"Action, Casual, Indie, Free to Play, Adventure, Massively Multiplayer",372289.0,0.000359630673777819
390670,STEEL OCEAN,"Simulation, Free to Play, Massively Multiplayer",371414.0,0.0003585161580113937
359050,SHOWER WITH YOUR DAD SIMULATOR 2015 DO YOU STILL SHOWER WITH YOUR DAD,"Action, Indie, Simulation",371351.0,0.0003584359128762111
17710,NUCLEAR DAWN,"Action, Strategy",369573.0,0.0003561712168388348
351970,TALES OF ZESTIRIA,RPG,369535.0,0.0003561228150112643
311310,NAVAL ACTION,"Action, Indie, Simulation, Strategy, Adventure, Early Access, Massively Multiplayer",369499.0,0.00035607696064830286
9350,SUPREME COMMANDER,Strategy,369062.0,0.0003555203396312424
253030,RACE THE SUN,"Action, Casual, Indie, Racing, VR, Atmospheric, Singleplayer, Difficult, Great Soundtrack, Arcade, Fast-Paced, Sci-fi, Flight, Controller, Perma Death, Kickstarter, Runner, Minimalist",367170.0,0.00035311043811115473
21660,STREET FIGHTERR IV,Action,366187.0,0.00035185835925584494
38400,FALLOUT A POST NUCLEAR ROLE PLAYING GAME,RPG,365367.0,0.0003508138987661663
267530,THE LEGOR MOVIE   VIDEOGAME,"Action, Adventure",365149.0,0.00035053622512378835
15170,HEROES OF MIGHT  MAGIC V,Strategy,362645.0,0.00034734679943335524
407510,DEVILIAN,"Action, Free to Play, RPG, Massively Multiplayer",360172.0,0.0003441968594443611
296490,GEMCRAFT   CHASING SHADOWS,"Action, Indie, Strategy",360100.0,0.00034410515071843815
371660,FAR CRYR PRIMAL,"Action, Adventure",359233.0,0.0003430008248104487
233980,UNEPIC,"Action, Indie, RPG",356495.0,0.0003395133457607658
223830,XENONAUTS,"Indie, Simulation, Strategy",356216.0,0.0003391579744478142
24810,COMMAND  CONQUER 3 KANES WRATH,Strategy,355778.0,0.0003386000796984493
204080,THE SHOWDOWN EFFECT,Action,354429.0,0.00033688181481969753
330070,VEGAS MOVIE STUDIO 13 PLATINUM   STEAM POWERED,Video Production,354209.0,0.0003366015937127106
25000,OVERGROWTH,"Action, Indie",354047.0,0.0003363952490793839
329130,REASSEMBLY,"Action, Indie, Strategy",353569.0,0.0003357864050378395
321360,PRIMAL CARNAGE EXTINCTION,"Action, Indie",351430.0,0.00033306189163854376
13230,UNREAL TOURNAMENT 2004 EDITORS CHOICE EDITION,Action,349119.0,0.00033011829628287645
21090,FEAR,Action,348486.0,0.00032931202373413673
332310,LEGOR WORLDS,Adventure,348244.0,0.00032900378051645113
366220,WURM UNLIMITED,"Indie, RPG, Adventure",347755.0,0.0003283809254195574
214770,GUACAMELEE GOLD EDITION,"Action, Indie, Adventure",346805.0,0.00032717087973029566
253250,STONEHEARTH,"Indie, Simulation, Strategy, Early Access",346676.0,0.00032700656826301696
26800,BRAID,"Casual, Indie, Strategy",345360.0,0.00032533033655031326
340,HALF LIFE 2 LOST COAST,Action,345172.0,0.00032509087487706987
355840,SURVARIUM,"Action, Free to Play, RPG, Early Access, Massively Multiplayer",344838.0,0.0003246654482873715
230050,DLC QUEST,Indie,344113.0,0.0003237419923666191
285160,LEGOR THE HOBBITTM,"Action, Adventure",344004.0,0.0003236031555454301
227860,CASTLE STORY,"Indie, Strategy",339478.0,0.0003178382431353261
322500,SUPERHOT,"Action, Indie",337002.0,0.00031468448194941855
299740,MISCREATED,"Action, Indie, Simulation, Strategy, RPG, Adventure, Early Access, Massively Multiplayer",336013.0,0.0003134247607002818
63710,BITTRIP RUNNER,"Action, Indie",334605.0,0.0003116313456155654
302510,RYSE SON OF ROME,Action,333612.0,0.0003103665294372107
280220,CREEPER WORLD 3 ARC ETERNAL,"Indie, Simulation, Strategy",332426.0,0.00030885588292409025
34900,BAD RATS THE RATS REVENGE,Indie,332222.0,0.00030859604153397506
265610,EPIC BATTLE FANTASY 4,"RPG, Adventure",331906.0,0.0003081935421257575
376870,MINECRAFT STORY MODE   A TELLTALE GAMES SERIES,Adventure,330362.0,0.00030622689944763095
45770,DEAD RISING 2 OFF THE RECORD,"Action, Adventure",329246.0,0.0003048054141958245
380360,TAP TAP INFINITY,"Action, Casual, Indie, Free to Play, RPG",328776.0,0.000304206760012716
32510,LEGOR STAR WARSTM III   THE CLONE WARSTM,"Action, Adventure",327213.0,0.00030221591642080425
218130,DUNGEONLAND,"Action, Casual, Free to Play",327094.0,0.0003020643422765704
13520,FAR CRYR,Action,327093.0,0.00030206306854426595
57740,JAGGED ALLIANCE   BACK IN ACTION,"Simulation, Strategy, RPG",325588.0,0.0003001461014260144
251730,LEGEND OF GRIMROCK 2,"Indie, RPG, Adventure",324689.0,0.0002990010160842814
218060,BITTRIP PRESENTS RUNNER2 FUTURE LEGEND OF RHYTHM ALIEN,"Action, Indie",324256.0,0.00029844948999643893
237870,PLANET EXPLORERS,"Action, Indie, Simulation, RPG, Adventure",323186.0,0.0002970865964306388
220860,MCPIXEL,"Action, Indie, Adventure",322894.0,0.0002967146665977289
41300,ALTITUDE,"Action, Indie, Free to Play",321753.0,0.00029526133803831024
209670,CORTEX COMMAND,"Action, Indie, Strategy",321598.0,0.0002950639095311149
388080,BORDERLESS GAMING,Utilities,321223.0,0.00029458625991693265
242880,SIR YOU ARE BEING HUNTED,"Action, Indie",321099.0,0.00029442831711117636
222480,RESIDENT EVIL REVELATIONS  BIOHAZARD REVELATIONS,"Action, Adventure",321017.0,0.0002943238710622085
227180,KINGDOM WARS,"Indie, Simulation, Strategy, Free to Play, RPG, Massively Multiplayer",320742.0,0.0002939735946784748
350080,WOLFENSTEIN THE OLD BLOOD,Action,319570.0,0.0002924807804176171
228260,FALLEN ENCHANTRESS LEGENDARY HEROES,"Indie, Strategy, RPG",319449.0,0.00029232665880877433
2870,X REBIRTH,"Action, Simulation",319095.0,0.00029187575757298626
47400,STRONGHOLD 3 GOLD,"Simulation, Strategy",316890.0,0.0002890671778415944
247020,COOK SERVE DELICIOUS,"Action, Indie, Simulation, Strategy",316755.0,0.0002888952239804888
417860,EMILY IS AWAY,"Casual, Indie, Simulation, Free to Play, Adventure",314937.0,0.0002865795786509331
97100,SECTION 8R PREJUDICETM,Action,314468.0,0.0002859821982001291
228300,REMEMBER ME,"Action, Adventure",311630.0,0.0002823673459199976
237890,AGAREST GENERATIONS OF WAR,"Strategy, RPG, Adventure",309209.0,0.0002792836400108368
268050,THE EVIL WITHIN,Action,308485.0,0.00027836145782238886
202200,GALACTIC CIVILIZATIONSR II ULTIMATE EDITION,Strategy,308370.0,0.00027821497860737297
228760,TRACKMANIA2 CANYON,"Sports, Racing",307694.0,0.0002773539355695404
41800,GRATUITOUS SPACE BATTLES,"Indie, Simulation, Strategy",306999.0,0.0002764686916179226
355180,CODENAME CURE,"Action, Free to Play",305778.0,0.0002749134644741451
12710,OVERLORDTM RAISING HELL,RPG,305128.0,0.0002740855384762291
12100,GRAND THEFT AUTO III,Action,304821.0,0.00027369450265875186
259680,TALES OF MAJEYAL,"Indie, RPG, Adventure",304446.0,0.0002732168530445696
248610,DOOR KICKERS,"Action, Indie, Simulation, Strategy",304024.0,0.00027267933801207645
225420,CITIES IN MOTION 2,"Simulation, Strategy",303575.0,0.0002721074322073622
211400,DEADLIGHT,"Action, Indie, Adventure",302945.0,0.000271304980855536
97000,SOLAR 2,"Casual, Indie",302457.0,0.00027068339949094675
215100,RAGNAROK ONLINE,"Free to Play, RPG, Massively Multiplayer",301398.0,0.000269334516980496
249870,SCRIBBLENAUTS UNMASKED A DC COMICS ADVENTURE,"Action, Casual, Strategy, Adventure",300516.0,0.00026821108508793927
332800,FIVE NIGHTS AT FREDDYS 2,Indie,298056.0,0.0002650777036189035
200010,QUANTUM CONUNDRUM,"Casual, Strategy",297910.0,0.00026489173870244856
333950,MEDIEVAL ENGINEERS,"Action, Indie, Simulation, Strategy, Early Access",297354.0,0.0002641835435411543
263540,VILLAGERS AND HEROES,"Indie, Free to Play, RPG, Massively Multiplayer",297331.0,0.0002641542476981511
34270,SEGA MEGA DRIVE AND GENESIS CLASSICS,"Action, Casual, RPG, Adventure",296875.0,0.00026357342576730544
9310,WARHAMMERR 40000 DAWN OF WARR   WINTER ASSAULT,Strategy,295751.0,0.00026214175065706306
393530,INSANITY CLICKER,"Casual, Indie, Simulation, Strategy, Free to Play, RPG, Adventure",294966.0,0.00026114187079804153
7200,TRACKMANIA UNITED FOREVER STAR EDITION,Racing,294799.0,0.0002609291575031923
363890,RPG MAKER MV,"Web Publishing, Design &amp; Illustration",294755.0,0.0002608731132817949
428690,YOUTUBERS LIFE,"Indie, Simulation, Strategy",294126.0,0.0002600719356622732
45700,DEVIL MAY CRY 4,"Action, Adventure",293811.0,0.0002596707099863601
233840,WORMS CLAN WARS,Strategy,293665.0,0.0002594847450699051
246420,KINGDOM RUSH,"Action, Indie, Strategy",292989.0,0.00025862370203207254
263060,BLOCKSTORM,"Action, Indie",291585.0,0.00025683538187657405
102700,AVA ALLIANCE OF VALIANT ARMSTM,"Action, Free to Play",290982.0,0.00025606732129696897
217200,WORMS ARMAGEDDON,Strategy,290804.0,0.0002558405969467704
57600,TROPICO 3 ABSOLUTE POWER,"Simulation, Strategy",289886.0,0.00025467131069125223
407530,ARK SURVIVAL OF THE FITTEST,"Action, Indie, Strategy, RPG, Adventure, Massively Multiplayer",289837.0,0.00025460889780833237
385730,WWE 2K16,"Simulation, Sports",289792.0,0.0002545515798546305
39160,DUNGEON SIEGE III,"Action, RPG",289722.0,0.0002544624185933165
38600,FAERIE SOLITAIRE,"Casual, Indie",289297.0,0.0002539210823639099
39800,NATION RED,"Action, Indie",289256.0,0.000253868859339426
220660,STARDRIVE,"Indie, Strategy",288916.0,0.0002534357903559007
238370,MAGICKA 2,"Action, Adventure",288677.0,0.00025313136833512854
352400,LEGOR JURASSIC WORLD,"Action, Adventure",287149.0,0.0002511851053738738
433340,SLIME RANCHER,"Action, Indie, Simulation, Adventure",285373.0,0.0002489229568011065
346120,BORING MAN   ONLINE TACTICAL STICKMAN COMBAT,"Action, Free to Play",285299.0,0.00024882870061057453
12140,MAX PAYNE,Action,284475.0,0.000247779145191678
403190,PLANETBASE,"Indie, Simulation, Strategy",284133.0,0.00024734352874354376
40390,RISEN 2 DARK WATERS,RPG,284095.0,0.0002472951269159733
233740,ORGAN TRAIL DIRECTORS CUT,"Indie, Strategy",283369.0,0.0002463703972629164
241720,GUNCRAFT,"Action, Indie",282479.0,0.0002452367755119238
368230,KINGDOM CLASSIC,"Indie, Simulation, Strategy",281200.0,0.00024360767189448608
3480,PEGGLE DELUXE,Casual,281161.0,0.0002435579963346111
211500,RACEROOM RACING EXPERIENCE,"Simulation, Free to Play, Sports, Racing",280832.0,0.0002431389384064352
17440,SPORETM CREEPY  CUTE PARTS PACK,Simulation,278325.0,0.00023994569151908855
227480,GOD MODE,Action,276845.0,0.00023806056770844916
231140,CITIES XL PLATINUM,Simulation,275931.0,0.00023689637638214887
238210,SYSTEM SHOCK 2,"Action, RPG",275251.0,0.00023603023841509835
243970,INVISIBLE INC,"Action, Indie, Strategy",275036.0,0.00023575638596963386
238240,EDGE OF SPACE,"Action, Indie, RPG, Adventure",274244.0,0.00023474758998448086
265300,LORDS OF THE FALLENTM,"Action, RPG",273139.0,0.00023334011578802377
236370,INTERSTELLAR MARINES,"Action, Indie, Simulation, RPG, Early Access",272866.0,0.00023299238686889907
418340,RWBY GRIMM ECLIPSE,"Action, Indie, Adventure",272580.0,0.00023262809942981602
495910,DUNGEON FIGHTER ONLINE,"Action, Free to Play, RPG, Adventure, Massively Multiplayer",271841.0,0.00023168681125680082
1200,RED ORCHESTRA OSTFRONT 41 45,Action,271409.0,0.00023113655890126284
287290,RESIDENT EVIL REVELATIONS 2  BIOHAZARD REVELATIONS 2,"Action, Adventure",271097.0,0.00023073915442226316
329110,GEMS OF WAR   PUZZLE RPG,"Action, Casual, Strategy, Free to Play, RPG, Adventure",270228.0,0.00022963228104966473
2990,FLATOUT 2TM,Racing,269881.0,0.00022919029594000806
349040,NARUTO SHIPPUDEN ULTIMATE NINJA STORM 4,"Action, Adventure",269133.0,0.0002282375441762525
15700,ODDWORLD ABES ODDYSEER,Adventure,268935.0,0.00022798534517996425
290790,GREY GOO,Strategy,268040.0,0.00022684535476744918
214190,MINIMUM,Action,267776.0,0.0002265090894390649
232450,SOLFORGE,"Casual, Strategy, Free to Play, RPG",267455.0,0.00022610022136932486
218640,LUCIUS,"Action, Indie, Adventure",267385.0,0.00022601106010801083
266510,HAND OF FATE,"Action, Indie, RPG",266313.0,0.00022464561907760172
223750,DCS WORLD,"Action, Simulation, Strategy, Free to Play, VR, Massively Multiplayer, First-Person, FPS, Singleplayer, Shooter, Open World, Sandbox, Multiplayer, Co-op, Flight, Military, Realistic, War, TrackIR, Tanks",265976.0,0.00022421637129098993
260230,VALIANT HEARTS THE GREAT WARTM  SOLDATS INCONNUS  MEMOIRES DE LA GRANDE GUERRETM,Adventure,265179.0,0.00022320120664431453
276810,MORDHEIM CITY OF THE DAMNED,"Strategy, RPG",263984.0,0.00022167909654045365
293540,GUNS AND ROBOTS,"Action, Indie, Free to Play, RPG, Massively Multiplayer",263544.0,0.0002211186543264798
233150,LUFTRAUSERS,"Action, Indie, Simulation",263514.0,0.00022108044235734516
298240,RED CRUCIBLER FIRESTORM,"Action, Casual, Indie, Simulation, Free to Play",262709.0,0.00022005508785223388
292140,FINAL FANTASYR XIII 2,RPG,262545.0,0.00021984619575429818
1280,DARKEST HOUR EUROPE 44 45,"Action, Simulation",261666.0,0.00021872658505865488
73170,DARKEST HOUR A HEARTS OF IRON GAME,Strategy,261306.0,0.00021826804142903992
248860,NEO SCAVENGER,"Indie, Strategy, RPG",261071.0,0.00021796871433748567
270370,LAMBDA WARS BETA,"Strategy, Free to Play",260970.0,0.0002178400673747326
383980,RIVALS OF AETHER,Indie,260513.0,0.00021725797171158245
404410,ENDLESS SKY,"Action, Simulation, Free to Play, RPG, Adventure",260280.0,0.0002169611920846372
22000,WORLD OF GOO,Indie,258264.0,0.00021439334775879323
397340,SIMPLEPLANES,"Indie, Simulation",254579.0,0.000209699644216762
270550,YET ANOTHER ZOMBIE DEFENSE,"Action, Casual, Indie, Strategy",254549.0,0.00020966143224762743
353270,HYPERDIMENSION NEPTUNIA REBIRTH3 V GENERATION  SHEN CI CI YUAN GEIMU NEPUTEYU NUREBIRTH3 V CENTURY,"Strategy, RPG",253776.0,0.00020867683717625972
394690,TOWER UNITE,"Action, Casual, Indie, Adventure, Early Access, Massively Multiplayer",252027.0,0.0002064490793757135
290930,HALF LIFE 2 UPDATE,"Action, Free to Play, Adventure",250225.0,0.0002041538137630296
351710,HYPERDIMENSION NEPTUNIA REBIRTH2 SISTERS GENERATION  CHAO CI CI YUAN GEIMU NEPUTEYU NUREBIRTH2,"Strategy, RPG",248842.0,0.00020239224198592535
208520,OMERTA   CITY OF GANGSTERS,"Simulation, Strategy",248760.0,0.0002022877959369575
25900,KINGS BOUNTY THE LEGEND,"Strategy, RPG",247515.0,0.0002007019992178723
206440,TO THE MOON,"Indie, RPG, Adventure",247287.0,0.00020041158825244947
346940,SHADOWRUN HONG KONG   EXTENDED EDITION,"Indie, Strategy, RPG, Adventure",246675.0,0.00019963206408210403
45300,WINGS OF PREY,Simulation,246339.0,0.00019920409002779666
290340,ARMELLO,"Indie, Strategy, RPG, Adventure",245598.0,0.00019826025439017252
388410,DARKSIDERS II DEATHINITIVE EDITION,"Action, RPG, Adventure",243864.0,0.00019605160257419365
250420,8BITMMO,"Action, Indie, Free to Play, RPG, Adventure, Massively Multiplayer",243291.0,0.0001953217539637231
326410,WINDWARD,"Action, Indie, RPG, Adventure",242443.0,0.00019424162896951888
219780,DIVINITY II DEVELOPERS CUT,RPG,241528.0,0.00019307616391091412
290300,REBEL GALAXY,"Action, Indie, Simulation, RPG, Adventure",238805.0,0.00018960779084579852
380600,FISHING PLANET,"Simulation, Free to Play, Sports, Massively Multiplayer",237187.0,0.00018754689197714001
256290,CHILD OF LIGHT,RPG,236978.0,0.00018728068192550246
39680,THE GUILD II RENAISSANCE,"Simulation, Strategy",235679.0,0.00018562610366197504
269770,SECRETS OF GRINDEA,"Action, Indie, RPG, Adventure, Early Access",235641.0,0.00018557770183440453
34010,ALPHA PROTOCOLTM,"Action, RPG",234659.0,0.0001843268967113992
243950,DIVINITY DRAGON COMMANDER,"Action, Strategy, RPG",233001.0,0.0001822150485505613
266210,ONE WAY HEROICS,"Indie, RPG",232218.0,0.00018121771615614866
214790,THE BASEMENT COLLECTION,"Indie, Strategy, Adventure",231460.0,0.00018025222706934824
22230,ROCK OF AGES,"Action, Indie, Strategy, Racing",230586.0,0.0001791389850352274
383870,FIREWATCH,"Indie, Adventure",228916.0,0.00017701185208673562
326480,IF MY HEART HAD WINGS,"Casual, Simulation, Adventure",228332.0,0.00017626799242091576
70600,WORMS ULTIMATE MAYHEM,Strategy,228129.0,0.0001760094247631051
242640,STYX MASTER OF SHADOWS,Action,226555.0,0.00017400457011584398
347830,FAIRY FENCER F,RPG,226061.0,0.00017337534635742785
250180,METAL SLUG 3,Action,224171.0,0.00017096799230194916
293760,AUTOMATION   THE CAR COMPANY TYCOON GAME,"Simulation, Strategy, Early Access",223966.0,0.0001707068771795295
212390,CONTINENT OF THE NINTH SEAL,"Action, Free to Play, RPG, Massively Multiplayer",223803.0,0.00017049925881389827
218820,MERCENARY KINGS,"Action, Indie, RPG, Adventure",223342.0,0.00016991206822153019
287980,MINI METRO,"Indie, Simulation, Strategy",222854.0,0.000169290486856941
493370,RAGNAROK CLICKER,"Casual, Simulation, Strategy, Free to Play, RPG, Adventure",222698.0,0.00016909178461744118
427730,WHOS YOUR DADDY,"Action, Casual, Indie",222298.0,0.00016858229169564672
1520,DEFCON,"Indie, Strategy",221438.0,0.0001674868819137887
65790,ARMA COLD WAR ASSAULT,"Action, Simulation, Strategy",221406.0,0.00016744612248004512
239200,AMNESIA A MACHINE FOR PIGS,"Action, Indie, Adventure",221249.0,0.00016724614650824083
115100,COSTUME QUEST,"Casual, RPG, Adventure",221209.0,0.00016719519721606138
382490,RELIC HUNTERS ZERO,"Action, Indie, Free to Play",219796.0,0.00016539541346982255
266010,LYNE,"Casual, Indie",219159.0,0.0001645840459918649
251990,LONG LIVE THE QUEEN,"Indie, Simulation, Strategy, RPG",218906.0,0.00016426179171882995
331670,THE JACKBOX PARTY PACK,"Casual, Indie, Strategy",218732.0,0.00016404016229784938
8170,BATTLESTATIONS PACIFIC,"Action, Strategy",218460.0,0.00016369370711102915
234390,TELEGLITCH DIE MORE EDITION,"Action, Indie",218131.0,0.00016327464918285324
7600,SID MEIERS RAILROADS,Strategy,216479.0,0.00016117044341584221
251170,DAMNED,Adventure,214332.0,0.0001584357401581106
220820,ZOMBIE DRIVER HD,"Action, Indie, Racing",213019.0,0.00015676332964232036
356570,PARTY HARD,"Action, Indie, Strategy",212933.0,0.00015665378866413457
233290,MURDERED SOUL SUSPECT,"Action, RPG, Adventure",212637.0,0.00015627676390200665
214340,DEPONIA,"Indie, Adventure",212499.0,0.0001561009888439876
375950,VIRIDI,"Casual, Indie, Simulation, Free to Play",212238.0,0.00015576854471251671
47700,COMMAND  CONQUER 4 TIBERIAN TWILIGHT,Strategy,209578.0,0.00015238041678258373
394310,PUNCH CLUB,"Indie, Strategy, RPG",209149.0,0.00015183398562395922
251150,THE LEGEND OF HEROES TRAILS IN THE SKY,RPG,209130.0,0.000151809784710174
40400,AI WAR FLEET COMMAND,"Indie, Strategy",208985.0,0.00015162509352602347
341800,KEEP TALKING AND NOBODY EXPLODES,"Action, Indie, Simulation, Strategy, VR, Horror, First-Person, Atmospheric, Difficult, Great Soundtrack, Multiplayer, Puzzle, Fast-Paced, Family Friendly, Local Multiplayer, Local Co-Op, Co-op, Team-Based, Funny, Psychological Horror",208321.0,0.0001507793352758447
329430,STATE OF DECAY YOSE,"Action, Simulation, RPG",208295.0,0.00015074621823592808
70300,VVVVVV,"Action, Indie",208191.0,0.00015061375007626154
234190,RECEIVER,"Action, Indie, Simulation",207578.0,0.00014983295217361157
205190,ROCKSMITHTM,"Casual, Simulation",206925.0,0.00014900120497878216
223850,3DMARK,Utilities,206251.0,0.00014814270940555853
352460,DEAD REALM,"Action, Indie, Strategy, Adventure",206215.0,0.00014809685504259701
233700,SWORD OF THE STARS THE PIT,"Casual, Indie, Strategy, RPG",206148.0,0.00014801151497819646
13240,UNREAL TOURNAMENT GAME OF THE YEAR EDITION,Action,205759.0,0.0001475160331117514
239840,DEAD STATE REANIMATED,"Indie, Strategy, RPG",205492.0,0.00014717594658645358
413410,DANGANRONPA TRIGGER HAPPY HAVOC,Adventure,205300.0,0.00014693138998399225
413420,DANGANRONPA 2 GOODBYE DESPAIR,Adventure,204240.0,0.00014558123374123702
40300,RISEN,RPG,203689.0,0.0001448794072414652
15320,IL 2 STURMOVIK 1946,Simulation,203132.0,0.00014416993834786646
391460,WARMODE,"Action, Free to Play, Early Access",203017.0,0.0001440234591328505
230190,WAR FOR THE OVERWORLD,"Indie, Strategy",202997.0,0.00014399798448676081
405640,PONY ISLAND,Indie,202853.0,0.00014381456703491482
213650,DWARFS   F2P,"Casual, Indie, Strategy, Free to Play",202680.0,0.00014359421134623872
295550,ROYAL QUEST,"Free to Play, RPG, Massively Multiplayer",202151.0,0.0001429204069571656
257750,BLOODY TRAPLAND,"Action, Casual, Indie, Adventure",201959.0,0.00014267585035470428
285920,TERRATECH,"Action, Indie, Early Access",200702.0,0.00014107476884796526
238260,PINBALL ARCADE,"Simulation, Free to Play",200562.0,0.0001408964463253372
12150,MAX PAYNE 2 THE FALL OF MAX PAYNE,Action,199683.0,0.00013977683562969395
242550,RAYMANR LEGENDS,"Action, Adventure",199389.0,0.00013940235833217503
24870,NEED FOR SPEED SHIFT,Racing,199359.0,0.00013936414636304045
12830,OPERATION FLASHPOINT DRAGON RISING,Action,199003.0,0.00013891069766264338
238750,MIGHT  MAGIC X   LEGACY,RPG,198585.0,0.0001383782775593682
9050,DOOM 3,Action,197894.0,0.00013749812853696835
21130,LEGO HARRY POTTER YEARS 1 4,"Action, Adventure",197679.0,0.0001372242760915038
252410,STEAMWORLD DIG,"Action, Indie, Adventure",197668.0,0.00013721026503615445
460120,MEGADIMENSION NEPTUNIA VII,"Strategy, RPG",197512.0,0.00013701156279665464
337320,PAINT THE TOWN RED,"Action, Indie, Early Access",196643.0,0.0001359046894240562
233470,EVOLAND,"Indie, RPG, Adventure",196082.0,0.00013519012560123952
6880,JUST CAUSE,Action,194655.0,0.00013337250960273792
232050,EADOR MASTERS OF THE BROKEN WORLD,"Indie, Strategy",194409.0,0.00013305917145583433
2420,THE SHIP SINGLE PLAYER,"Action, Indie, RPG",194048.0,0.00013259935409391484
318020,ACT OF AGGRESSION   REBOOT EDITION,Strategy,193938.0,0.00013245924354042136
278360,A STORY ABOUT MY UNCLE,"Casual, Indie, Adventure",193783.0,0.00013226181503322602
257170,REBUILD 3 GANGS OF DEADSVILLE,"Indie, Simulation, Strategy",192667.0,0.00013084032978141958
232790,BROKEN AGE,"Casual, Indie, Adventure",192331.0,0.00013041235572711226
222940,THE KING OF FIGHTERS XIII STEAM EDITION,Action,191910.0,0.00012987611442692357
65300,DUSTFORCE DX,"Action, Indie",191822.0,0.00012976402598412884
432020,WHATS UNDER YOUR BLANKET,Simulation,191159.0,0.00012891954146625455
47920,SHIFT 2 UNLEASHED,Racing,190999.0,0.00012871574429753677
204340,SERIOUS SAM 2,"Action, Indie",189079.0,0.0001262701782729235
270450,ROBOT ROLLER DERBY DISCO DODGEBALL,"Action, Indie, Sports",189068.0,0.00012625616721757414
257850,HYPER LIGHT DRIFTER,"Action, Indie, RPG, Adventure",188515.0,0.00012555179325319333
204630,RETRO CITY RAMPAGETM DX,"Action, Indie, Adventure, Racing",188488.0,0.00012551740248097223
40950,STRONGHOLD HD,"Simulation, Strategy",187952.0,0.00012483468196576768
225080,BROTHERS   A TALE OF TWO SONS,"Action, Indie, Adventure",187942.0,0.00012482194464272283
7760,X COM UFO DEFENSE,Strategy,187144.0,0.00012380550626374292
230290,UNIVERSE SANDBOX 2,"Casual, Indie, Simulation, Adventure, Early Access, VR, Education, Atmospheric, Singleplayer, Open World, Exploration, Great Soundtrack, Sandbox, Sci-fi, Realistic, Physics, Science, Space, Destruction, God Game",186956.0,0.00012356604459049954
225640,SACRED 2 GOLD,RPG,186765.0,0.00012332276172034268
274900,MURDER MINERS,"Action, Indie",186279.0,0.00012270372782036246
274310,ALWAYS SOMETIMES MONSTERS,"Indie, RPG",186225.0,0.00012263494627592022
249990,FORCED SLIGHTLY BETTER EDITION,"Action, Indie, RPG, Adventure",186048.0,0.00012240949565802618
3700,SNIPER ELITE,Action,185620.0,0.00012186433823170614
17330,CRYSIS WARHEADR,Action,183679.0,0.00011939202382869863
226620,DESKTOP DUNGEONS,"Casual, Indie, Strategy, RPG, Adventure",183153.0,0.00011872204063653895
40970,STRONGHOLD CRUSADER HD,"Simulation, Strategy",183040.0,0.00011857810888613203
210970,THE WITNESS,"Indie, Adventure",181577.0,0.0001167146385246689
102840,SHANK 2,"Action, Indie, Adventure",181460.0,0.00011656561184504401
226580,F1 2014,"Sports, Racing",181375.0,0.0001164573445991627
1510,UPLINK,"Indie, Strategy",180332.0,0.00011512884180558372
254200,FORTRESSCRAFT EVOLVED,"Casual, Indie, Simulation, Strategy, RPG, Adventure",179781.0,0.00011442701530581188
332070,SCHOOL OF DRAGONS,"Free to Play, RPG, Adventure, Massively Multiplayer",179134.0,0.00011360291050480938
25910,SUPREME RULER 2020 GOLD,Strategy,178448.0,0.00011272913014393192
316790,GRIM FANDANGO REMASTERED,Adventure,177789.0,0.0001118897405552756
227240,CONSTRUCT 2,"Education, Animation &amp; Modeling, Utilities, Web Publishing, Design &amp; Illustration",177074.0,0.00011097902195756804
361800,TREE OF LIFE,"Indie, RPG, Massively Multiplayer",175937.0,0.00010953078832736738
46740,WORLD BASKETBALL MANAGER 2010,Simulation,175891.0,0.00010947219664136102
91200,ANOMALY WARZONE EARTH,"Action, Indie, Strategy",175080.0,0.0001084391997424228
232010,EURO TRUCK SIMULATOR,"Indie, Simulation",174922.0,0.00010823795003831398
300080,TOTAL WAR BATTLES KINGDOM,"Strategy, Free to Play",174916.0,0.00010823030764448707
73010,CITIES IN MOTION,Simulation,174094.0,0.0001071832996901995
2450,BLOODY GOOD TIME,Action,173980.0,0.00010703809420748811
462930,ADVENTURE COMMUNIST,"Casual, Indie, Simulation, Strategy, Free to Play, Early Access",173959.0,0.00010701134582909389
322920,THEHUNTER PRIMAL,"Action, Simulation, Adventure",173647.0,0.00010661394135009423
71250,SONIC ADVENTURE DX,"Action, Adventure, Racing, Singleplayer, Story Rich, Classic, Open World, Great Soundtrack, Third Person, Female Protagonist, Platformer, 3D Platformer, Retro, Replay Value, Fast-Paced, 1990's, Family Friendly, Anime, Controller, Memes",173548.0,0.0001064878418519501
417990,MAJORMINOR,"Indie, Simulation, RPG, Adventure",173087.0,0.00010590065125958202
202750,ALAN WAKES AMERICAN NIGHTMARE,"Action, Adventure",172910.0,0.000105675200641688
55040,ATOM ZOMBIE SMASHER,"Indie, Strategy",172293.0,0.00010488930780982008
244870,ELECTRONIC SUPER JOY,"Action, Indie",172148.0,0.00010470461662566958
