id_user,id_game,year,recommend,sentiment
yamaaaaa,265930,2014,True,Negative
yamaaaaa,252490,2014,True,Positive
yamaaaaa,49520,2014,True,Neutral
yamaaaaa,312150,2014,True,Positive
yanz15,248820,2013,True,Positive
Cybs,308420,2014,True,Positive
Cybs,264280,2014,False,Negative
Cybs,239140,2015,True,Positive
Cybs,250900,2014,True,Negative
Cybs,246620,2014,True,Positive
Cybs,275850,2016,True,Positive
76561198059014191,304030,2015,True,Neutral
76561198059014191,236390,2014,True,Negative
76561198059014191,295110,2015,True,Positive
mcjacob,252490,2014,True,Positive
mcjacob,249130,2013,True,Positive
mcjacob,105600,2013,True,Positive
mcjacob,570,2013,True,Positive
mcjacob,215470,2013,True,Negative
amazingcpan,301520,2014,True,Neutral
amazingcpan,550,2014,True,Neutral
amazingcpan,218620,2014,True,Neutral
amazingcpan,211420,2014,True,Positive
76561198038998675,440,2014,True,Neutral
yellomit2k,226320,2014,True,Neutral
yellomit2k,241930,2014,True,Positive
yellomit2k,270550,2014,True,Negative
yellomit2k,206420,2013,True,Positive
yellomit2k,24200,2012,True,Positive
YellowTanjelo,242920,2014,True,Negative
76561198063145410,401920,2015,True,Neutral
daxtus,400,2014,True,Negative
76561198075120679,440,2014,True,Positive
WTkFox,208090,2015,False,Negative
WTkFox,374570,2015,True,Negative
patientjuNKY,223670,2014,True,Positive
76561198040726300,10180,2013,False,Negative
76561198040726300,207140,2015,True,Negative
YODAJACOB,34330,2013,True,Positive
76561198098040975,349480,2015,True,Positive
76561198098040975,730,2015,True,Positive
YODAJACOB,34330,2013,True,Positive
76561198098040975,349480,2015,True,Positive
76561198098040975,730,2015,True,Positive
76561198044511328,240,2013,True,Positive
yokta,8930,2014,True,Negative
yokta,232910,2013,False,Negative
yokta,221910,2013,True,Negative
yokta,1840,2013,False,Positive
yokta,4000,2013,True,Negative
yokta,217200,2013,True,Positive
yokta,235800,2013,True,Positive
YoloGhost,291550,2015,True,Positive
YoloGhost,427520,2016,True,Neutral
YoloGhost,301910,2015,False,Negative
YoloGhost,233250,2014,True,Negative
YoloGhost,570,2014,True,Positive
YoloGhost,264200,2014,True,Positive
76561198058819691,105600,2014,True,Neutral
DHISHANT,730,2015,True,Positive
DHISHANT,49520,2014,True,Positive
DHISHANT,570,2013,True,Positive
_bailey,730,2015,True,Negative
_bailey,417860,2015,True,Neutral
76561198018469813,319730,2010,False,Negative
76561198018469813,218620,2014,False,Positive
76561198018469813,440,2014,True,Positive
--000--,1250,2014,True,Neutral
youagain,730,2014,True,Negative
76561198051367425,730,2012,True,Neutral
napoleoninrags,324810,2015,True,Negative
napoleoninrags,227320,2015,True,Positive
napoleoninrags,204300,2014,True,Positive
napoleoninrags,219150,2013,True,Negative
76561198082566561,730,2012,True,Neutral
76561198072332727,386360,2015,True,Neutral
76561198131296449,227940,2016,True,Negative
76561198131296449,449540,2016,True,Negative
76561198131296449,344760,2015,True,Neutral
76561198078586370,48700,2014,True,Negative
76561198078586370,209540,2013,False,Positive
76561198059865927,204880,2015,True,Positive
76561198059865927,404410,2015,True,Positive
76561198059865927,213670,2015,True,Positive
76561198059865927,8930,2015,True,Positive
76561198059865927,17480,2015,True,Positive
76561198059865927,105600,2015,True,Positive
76561198059865927,346110,2015,True,Positive
76561198059865927,301520,2014,True,Positive
ESHAYDOGS,730,2015,True,Neutral
Blarst,630,2014,True,Positive
76561198065782495,22380,2015,True,Positive
76561198090194786,34900,2010,True,Positive
76561198090194786,12200,2010,True,Positive
76561198090194786,2990,2010,True,Negative
76561198090194786,9480,2015,True,Neutral
76561198027331790,426000,2016,True,Neutral
76561198027331790,333980,2015,True,Positive
76561198027331790,344630,2015,True,Positive
76561198027331790,333600,2015,True,Positive
76561198027331790,326480,2015,True,Positive
76561198050558419,382490,2015,True,Positive
76561198050558419,96100,2015,False,Positive
76561198050558419,417860,2015,True,Positive
ytrewqwert,220200,2015,True,Neutral
purplecubefruit,105000,2012,False,Negative
purplecubefruit,233270,2015,False,Negative
purplecubefruit,206190,2014,True,Positive
purplecubefruit,227320,2014,True,Positive
xupidah,227680,2015,False,Neutral
RRRRRRoss,370280,2016,True,Neutral
yukiist,353360,2015,True,Neutral
yukiist,327410,2014,True,Positive
yukiist,488660,2016,True,Positive
yulsuf,730,2014,False,Neutral
yulsuf,273110,2014,True,Neutral
yulsuf,239030,2015,True,Neutral
swag0swagger,730,2014,True,Positive
swag0swagger,221100,2013,True,Positive
76561198044856249,550,2014,True,Positive
76561198044856249,282900,2015,True,Positive
76561198044856249,109400,2015,True,Negative
76561198044856249,730,2013,True,Neutral
76561198082199887,24010,2010,True,Positive
76561198082199887,348380,2015,True,Positive
76561198082199887,232430,2014,True,Positive
76561198082199887,4000,2014,True,Negative
76561198082199887,221260,2014,True,Negative
Ninjabunny13,730,2015,True,Neutral
Ninjabunny13,4000,2015,False,Neutral
Ninjabunny13,304930,2015,True,Neutral
Ninjabunny13,232430,2015,True,Neutral
Ninjabunny13,252490,2013,True,Negative
76561198045768753,730,2012,True,Positive
76561198089668873,230410,2013,True,Positive
76561198193227423,10680,2015,True,Positive
76561198193227423,298240,2015,False,Positive
76561198193227423,327130,2015,False,Positive
76561198193227423,49540,2015,False,Negative
76561198193227423,227940,2016,True,Positive
76561198193227423,220200,2015,True,Neutral
76561198193227423,271590,2015,True,Positive
76561198193227423,244450,2015,False,Neutral
76561198193227423,236390,2015,False,Neutral
76561198018138686,4000,2014,True,Neutral
76561198068916178,730,2012,True,Negative
maibiglargebuttocks,353270,2015,True,Neutral
maibiglargebuttocks,218620,2015,True,Negative
maibiglargebuttocks,24240,2013,True,Negative
maibiglargebuttocks,383080,2015,True,Neutral
maibiglargebuttocks,237310,2015,True,Neutral
maibiglargebuttocks,70000,2014,True,Neutral
maibiglargebuttocks,280910,2014,True,Negative
76561198069291858,440,2014,True,Positive
quackw33dsmok3,315430,2014,True,Negative
quackw33dsmok3,39000,2014,True,Negative
quackw33dsmok3,17080,2012,True,Neutral
aaaarrrghhhh,232430,2015,False,Negative
AnToHero,730,2015,True,Positive
BigMemeManZombie,230410,2014,True,Positive
BigMemeManZombie,233720,2014,True,Negative
BigMemeManZombie,219740,2014,True,Negative
BigMemeManZombie,550,2014,True,Neutral
BigMemeManZombie,63710,2014,True,Negative
BigMemeManZombie,440,2014,True,Neutral
76561198076798503,246280,2014,True,Positive
z3man12,304930,2017,True,Positive
76561198066776743,346120,2014,True,Positive
76561198066776743,413150,2016,True,Neutral
76561198066776743,275850,2016,False,Positive
76561198078147424,24240,2014,True,Positive
76561198078147424,219640,2014,True,Neutral
76561198078147424,620,2014,True,Neutral
76561198033992409,313730,2014,True,Positive
76561198033992409,282900,2015,True,Negative
76561198033992409,237890,2015,True,Positive
76561198033992409,235800,2014,True,Positive
76561198033992409,205100,2015,True,Positive
76561198033992409,260130,2015,True,Positive
76561198033992409,8930,2015,True,Negative
zakbot,224540,2015,False,Neutral
zakbot,206420,2014,False,Negative
zakbot,8930,2014,True,Positive
zakbot,218620,2014,True,Neutral
zakbot,376870,2015,False,Negative
zakbot,346110,2017,True,Negative
zakbot,202970,2014,True,Neutral
nikco70,570,2014,True,Positive
76561198050560606,301520,2014,False,Neutral
zanven42,275850,2016,False,Positive
Sabdoor,218620,2010,True,Neutral
Sabdoor,4000,2010,True,Positive
Sabdoor,403180,2015,True,Neutral
Sabdoor,207140,2015,True,Negative
Sabdoor,339800,2015,True,Positive
Sabdoor,304930,2015,True,Neutral
Sabdoor,383080,2015,True,Neutral
Zapruda,730,2013,True,Positive
Zapruda,220200,2013,True,Positive
ZareeFish,440,2010,True,Positive
76561198075193579,377160,2015,True,Positive
76561198065093772,440,2015,True,Positive
zealix,263440,2014,False,Neutral
Kutosotuk,207610,2014,True,Positive
ZELR4R,440,2010,True,Positive
ZELR4R,8870,2014,True,Positive
ZELR4R,49520,2014,True,Neutral
ZelvoOffical,224260,2013,True,Neutral
ZelvoOffical,440,2013,True,Positive
ZelvoOffical,570,2013,True,Positive
76561198085775287,440,2014,True,Negative
76561198015450790,222880,2014,True,Negative
76561198015450790,227940,2014,True,Positive
76561198015450790,377160,2015,True,Negative
hoarfrostkid,550,2013,True,Negative
hoarfrostkid,219640,2013,True,Positive
hoarfrostkid,220,2012,True,Neutral
hoarfrostkid,232090,2015,True,Positive
hoarfrostkid,109400,2012,True,Positive
hoarfrostkid,104700,2012,True,Positive
hoarfrostkid,230410,2013,True,Positive
zenzu,113200,2014,True,Positive
76561197972468339,4920,2013,True,Positive
76561198075591109,242570,2013,True,Positive
76561197976404001,243870,2014,True,Positive
76561197976404001,730,2013,True,Positive
76561197976404001,239160,2014,True,Neutral
76561197976404001,20920,2013,True,Negative
76561197976404001,63200,2013,True,Negative
76561197976404001,24200,2015,True,Positive
76561197976404001,22380,2014,True,Neutral
76561197976404001,202170,2013,True,Positive
76561197976404001,570,2013,True,Positive
76561198064056486,206500,2013,True,Neutral
76561198069478009,730,2015,True,Negative
rstrolf,18820,2015,True,Positive
rstrolf,271590,2015,True,Positive
rstrolf,311340,2015,True,Positive
rstrolf,218620,2014,True,Neutral
rstrolf,261980,2014,False,Positive
zeroepix,257970,2014,True,Positive
zeroepix,399670,2015,False,Negative
zeroepix,240760,2015,True,Positive
zeroepix,427520,2016,True,Negative
zeroepix,296570,2015,True,Positive
zeroepix,203160,2014,True,Positive
zeroepix,207610,2013,True,Positive
zeshirky,334780,2016,True,Positive
zeshirky,4000,2010,True,Positive
zeshirky,383870,2016,True,Positive
Inferno_Panda,227680,2014,True,Positive
zgeddon,570,2014,True,Positive
76561198100422868,221040,2013,True,Neutral
76561198100422868,359550,2015,True,Neutral
76561198100422868,730,2012,True,Neutral
76561198128997978,310380,2015,True,Positive
76561198128997978,264140,2014,True,Negative
zharques,250600,2014,True,Positive
hatsunezhenix,440,2015,True,Negative
hatsunezhenix,400,2010,True,Positive
hatsunezhenix,291480,2015,True,Positive
hatsunezhenix,268420,2015,True,Positive
76561198082307155,299740,2014,True,Positive
ZieSorX,570,2015,True,Positive
KNGZigg,48240,2015,True,Positive
KNGZigg,245620,2014,True,Positive
KNGZigg,9350,2014,True,Positive
KNGZigg,214970,2013,True,Positive
KNGZigg,201290,2014,True,Negative
KNGZigg,64000,2015,True,Positive
KNGZigg,105600,2015,True,Positive
KNGZigg,236390,2014,True,Negative
KNGZigg,211820,2014,False,Positive
zimbalor,319050,2014,True,Positive
zimbalor,386360,2015,True,Neutral
Zippedthought,227700,2015,False,Negative
Zodrodo,313120,2015,True,Positive
Zodrodo,730,2014,True,Neutral
Zodrodo,234140,2015,True,Positive
zodiac5367,440,2015,True,Negative
76561197990997704,232810,2014,False,Negative
76561197990997704,289650,2014,False,Neutral
76561198064281993,730,2015,True,Positive
76561198076271617,270510,2014,True,Negative
76561198076271617,246700,2014,False,Negative
76561198076271617,8930,2010,True,Positive
76561198076271617,65930,2013,True,Negative
76561198076271617,265930,2014,True,Positive
76561198076271617,63380,2014,True,Positive
76561198076271617,245550,2014,True,Positive
76561198076271617,550,2013,True,Negative
76561198076271617,205100,2013,True,Negative
zomgieee,22370,2011,True,Positive
zomgieee,35480,2011,True,Positive
zomgieee,41500,2011,True,Negative
zomgieee,620,2011,True,Positive
zomgieee,22380,2011,True,Positive
zomgieee,32370,2010,True,Positive
zomgieee,62100,2010,True,Positive
ZONEcold,221100,2015,True,Negative
ZONEcold,108800,2014,True,Neutral
ZONEcold,34900,2014,True,Positive
ZONEcold,264710,2010,True,Positive
ZONEcold,417860,2015,True,Neutral
ZONEcold,370100,2015,False,Negative
MyZan1ty,311210,2015,True,Neutral
MyZan1ty,244730,2013,True,Neutral
MyZan1ty,417990,2010,True,Negative
MyZan1ty,1250,2010,True,Neutral
MyZan1ty,405640,2016,True,Positive
MyZan1ty,252950,2015,True,Positive
MyZan1ty,34900,2015,False,Neutral
zoom-the-flash,550,2014,True,Positive
ZoomZoom0,391540,2015,True,Neutral
ZoomZoom0,303210,2015,True,Negative
-Zovix-,730,2012,True,Negative
JyizerHD,304930,2014,True,Negative
JyizerHD,8870,2015,True,Negative
JyizerHD,730,2012,True,Neutral
JyizerHD,248820,2015,True,Positive
JyizerHD,268750,2014,True,Positive
zsharoarkbr,280010,2015,True,Positive
zsharoarkbr,550,2013,True,Positive
LtKYS,730,2012,True,Negative
LtKYS,242050,2014,True,Neutral
ZukiniMuncher,221100,2014,True,Negative
zukuta,351090,2015,True,Positive
zunbae,730,2014,True,Neutral
76561198079341114,332800,2015,True,Positive
Zychratic,243470,2015,True,Neutral
Zychratic,440,2015,True,Negative
Zychratic,265930,2014,True,Positive
keemotherapy,105600,2015,True,Positive
keemotherapy,291550,2017,True,Neutral
keemotherapy,550,2013,True,Positive
keemotherapy,245170,2013,True,Neutral
keemotherapy,204360,2013,True,Neutral
keemotherapy,417860,2015,True,Neutral
keemotherapy,225260,2013,True,Positive
keemotherapy,249330,2014,True,Neutral
76561198042867998,268500,2016,True,Positive
76561198042867998,431240,2016,True,Positive
76561198050724983,200210,2013,True,Negative
76561198083985268,275850,2016,False,Negative
uselessmirror56,290080,2014,False,Negative
uselessmirror56,386360,2015,True,Positive
uselessmirror56,218230,2014,True,Positive
3423523425433425,230410,2015,True,Positive
Dankest-Meme,304930,2017,True,Negative
Dankest-Meme,417860,2015,True,Neutral
Dankest-Meme,208090,2014,True,Neutral
Dankest-Meme,389570,2015,True,Neutral
Dankest-Meme,4000,2010,True,Negative
Dankest-Meme,248570,2015,True,Neutral
Dankest-Meme,39000,2014,True,Neutral
76561198101298586,440,2014,True,Positive
76561198101298586,230410,2015,True,Neutral
76561198101298586,242720,2014,True,Neutral
76561198101298586,203290,2014,True,Positive
76561198074603436,203160,2014,True,Positive
76561198058894990,250180,2014,True,Neutral
SimonCheahYeeFei,440,2013,True,Positive
Tydirium_762,221100,2014,True,Neutral
Tydirium_762,239030,2014,True,Positive
Tydirium_762,393380,2015,True,Positive
Tydirium_762,223750,2010,True,Neutral
Tydirium_762,219150,2014,True,Neutral
Tydirium_762,35450,2013,True,Positive
EnduringCircle,242760,2014,True,Positive
EnduringCircle,208090,2014,True,Positive
EnduringCircle,72850,2013,True,Positive
EnduringCircle,218230,2013,True,Neutral
Demkriticz,301910,2015,True,Neutral
76561198090486045,252490,2013,True,Negative
76561198090486045,620,2014,True,Positive
76561198090486045,223470,2014,True,Positive
76561198090486045,12210,2014,False,Negative
xXAussieRockXx,304050,2015,True,Positive
xXAussieRockXx,220240,2014,True,Positive
76561198049323129,219740,2013,True,Positive
76561198049323129,730,2015,True,Positive
76561198049323129,393420,2015,True,Positive
76561198049323129,231430,2015,True,Positive
john117777688888,252490,2014,True,Negative
john117777688888,10180,2014,False,Negative
john117777688888,240,2013,True,Positive
john117777688888,24860,2013,True,Negative
john117777688888,24960,2013,True,Negative
john117777688888,300,2013,True,Negative
john117777688888,220,2013,True,Positive
76561198048365774,440,2010,False,Positive
aufurnitro,213610,2014,True,Positive
aufurnitro,47790,2015,True,Positive
76561198048701431,346110,2015,True,Positive
76561198048701431,271590,2015,True,Positive
76561198048701431,393380,2015,True,Positive
76561198048701431,221100,2014,True,Positive
76561198062516378,570,2015,True,Positive
62245757454,273350,2015,True,Positive
76561198035607780,570,2014,True,Positive
gaboqse,313740,2015,True,Neutral
gaboqse,108800,2011,False,Neutral
gaboqse,252490,2015,False,Neutral
dragondrift,251570,2015,True,Positive
76561198059865237,17460,2014,True,Positive
76561198059865237,227940,2016,False,Positive
76561198059865237,24980,2015,True,Positive
76561198084797537,378370,2015,False,Negative
76561198084797537,221100,2015,True,Negative
76561198084797537,22380,2015,True,Positive
76561198084797537,251570,2014,True,Negative
76561198084797537,48700,2013,True,Positive
tsunamitad,72200,2015,True,Positive
tsunamitad,13520,2012,True,Positive
tsunamitad,7200,2010,True,Positive
tsunamitad,226980,2013,True,Positive
tsunamitad,10140,2011,True,Negative
76561198028608367,211820,2013,True,Positive
CaptainFantasy,107410,2014,True,Negative
76561197988762135,7670,2011,True,Neutral
76561197988762135,22600,2010,True,Neutral
dragonrage14,32470,2010,True,Positive
thefreak9,285900,2015,False,Negative
thefreak9,282440,2015,False,Negative
thefreak9,282070,2015,True,Negative
thefreak9,208090,2014,False,Negative
mordredinhafofs,304930,2015,True,Neutral
mordredinhafofs,227700,2015,True,Positive
76561198121764922,407530,2017,True,Positive
Lunafyr,237310,2015,True,Positive
conordarley1998,244850,2014,True,Positive
conordarley1998,244850,2014,True,Positive
76561198089610857,374040,2017,True,Negative
76561198089610857,105600,2015,True,Neutral
ciclaspa,40800,2014,True,Neutral
76561198018026822,9420,2014,True,Positive
76561198071561558,304050,2015,True,Positive
rainbinealwayscool,440,2015,True,Positive
rainbinealwayscool,301520,2015,True,Positive
dopeywhitefrost,4000,2013,True,Neutral
dopeywhitefrost,203160,2013,True,Negative
dopeywhitefrost,105600,2013,True,Negative
dopeywhitefrost,233720,2013,True,Neutral
dopeywhitefrost,221910,2013,True,Negative
dopeywhitefrost,261030,2013,True,Neutral
76561198105239601,440,2013,True,Negative
76561198105239601,239660,2014,True,Neutral
paulomilitao,4000,2014,True,Positive
paulomilitao,271590,2015,True,Positive
paulomilitao,253430,2014,True,Positive
paulomilitao,55230,2014,True,Neutral
TalonsGaming,440,2014,True,Negative
TalonsGaming,550,2013,True,Neutral
TalonsGaming,4000,2013,True,Positive
TalonsGaming,244850,2015,True,Negative
76561198097747661,304050,2015,True,Neutral
76561198097747661,304930,2017,True,Neutral
76561197987482998,214490,2014,True,Negative
76561197987482998,203290,2014,True,Positive
76561198059981483,440,2014,True,Negative
bolachadepijama,440,2014,True,Neutral
bolachadepijama,207140,2015,True,Neutral
scrodobaggins,208090,2014,True,Neutral
UltraSpartan,236390,2010,True,Positive
UltraSpartan,730,2014,True,Positive
Lordcrepper,218620,2015,True,Neutral
Lordcrepper,224540,2014,True,Neutral
Lordcrepper,243870,2014,False,Neutral
76561198094455101,391540,2015,True,Negative
madhouseau,393380,2015,True,Positive
76561197993160547,208090,2014,True,Positive
neon10profile,219640,2014,True,Positive
vertwheeler9,233610,2015,True,Positive
vertwheeler9,208650,2015,False,Negative
vertwheeler9,210770,2015,True,Negative
vertwheeler9,218230,2014,True,Positive
76561197993538123,274190,2015,True,Neutral
nofeardave83,220260,2014,True,Positive
nofeardave83,313160,2014,True,Positive
nofeardave83,227300,2014,True,Positive
76561198058479647,224540,2014,True,Negative
quickkandy98,227940,2015,False,Negative
pootispentry,391540,2015,True,Negative
Liberityneverdies,261030,2014,True,Positive
Liberityneverdies,4000,2013,False,Negative
Liberityneverdies,241640,2013,True,Positive
theavatar2006,205610,2012,True,Positive
76561197965263006,41070,2014,True,Negative
76561198050231399,218620,2015,True,Positive
76561198050231399,550,2013,True,Neutral
76561198061652531,203770,2012,True,Positive
76561198061652531,242920,2015,False,Neutral
76561198061652531,304930,2015,True,Positive
76561198061652531,222750,2014,True,Neutral
76561198061652531,218230,2013,True,Positive
Blackbirdm3,33310,2011,True,Negative
Scarffolfby,296300,2017,True,Negative
Scarffolfby,620,2014,True,Negative
Scarffolfby,266010,2014,True,Negative
Scarffolfby,730,2012,True,Neutral
Scarffolfby,222880,2014,True,Positive
76561198092022514,422400,2015,True,Neutral
76561198092022514,218620,2010,True,Neutral
76561198092022514,261820,2014,True,Positive
76561198092022514,224260,2014,True,Positive
y__tho,387440,2015,True,Neutral
y__tho,252490,2013,True,Neutral
76561198043456895,72850,2015,True,Negative
Phoenix883,238090,2014,False,Negative
Phoenix883,269210,2015,False,Negative
Zilbong,1250,2014,True,Positive
5856565456564,386360,2015,True,Positive
5856565456564,32500,2010,True,Neutral
5856565456564,4000,2015,True,Positive
5856565456564,212630,2015,True,Neutral
5856565456564,730,2013,True,Positive
ittekimasu,207610,2013,True,Negative
76561198057035287,312630,2015,True,Negative
Exphia,304930,2017,True,Positive
76561198070351452,24240,2014,True,Neutral
Tobyrox9,206500,2014,True,Negative
Tobyrox9,3830,2013,True,Positive
Tobyrox9,204880,2012,True,Negative
Tobyrox9,233350,2014,True,Positive
76561197967664049,72850,2014,True,Neutral
76561198029237649,212680,2014,True,Neutral
76561198084723982,4000,2014,True,Positive
Ninjachiicken,440,2014,True,Neutral
SuperSalter3000,227300,2013,True,Neutral
SuperSalter3000,230410,2013,True,Negative
SuperSalter3000,24240,2011,True,Positive
SuperSalter3000,252950,2015,True,Positive
SuperSalter3000,220200,2014,True,Positive
SuperSalter3000,2400,2010,True,Positive
SuperSalter3000,203140,2012,True,Neutral
82897172842109498141289,38830,2013,True,Positive
82897172842109498141289,730,2012,True,Neutral
76561198213789371,440,2015,True,Negative
76561198112871140,236390,2010,True,Positive
76561198112871140,306460,2015,True,Positive
76561198112871140,224260,2015,True,Positive
76561198112871140,304930,2015,True,Negative
76561198112871140,440,2014,True,Positive
76561198085125302,209870,2014,True,Positive
76561198085125302,440,2014,True,Positive
DomJBrash,108600,2014,True,Negative
DomJBrash,236390,2014,True,Positive
76561198060647143,440,2014,True,Neutral
76561198060108106,221910,2013,True,Negative
76561198060108106,268830,2014,True,Positive
76561198060108106,242050,2013,True,Positive
76561198060108106,12200,2014,True,Neutral
76561198060108106,239030,2013,True,Positive
76561198060108106,22380,2014,True,Positive
TheIvanloco4,304930,2014,True,Neutral
TheIvanloco4,440,2013,True,Positive
TheIvanloco4,570,2015,True,Neutral
TheIvanloco4,218230,2015,True,Neutral
76561198061722932,244850,2014,True,Positive
Radsick,332500,2015,False,Positive
Fepa3,10180,2014,True,Neutral
swiggtyswoggtythatbootyismine,206210,2013,True,Positive
swiggtyswoggtythatbootyismine,440,2012,True,Neutral
Juza1011,263280,2014,True,Negative
Juza1011,255220,2015,True,Negative
76561198083145098,570,2014,True,Neutral
76561198083145098,370100,2015,False,Neutral
76561198047051392,730,2015,True,Negative
76561198047051392,230410,2015,True,Negative
76561198047051392,49520,2014,True,Positive
76561198047051392,219640,2015,True,Positive
76561198047051392,204360,2014,True,Positive
76561198086317601,70000,2013,True,Positive
76561198140621477,8870,2014,True,Positive
seukuka,17500,2013,True,Neutral
76561198070081680,251570,2014,True,Positive
76561198093796919,288470,2014,True,Positive
LegendofLink2712,730,2014,True,Positive
creamybuthole,16710,2014,True,Neutral
creamybuthole,206420,2013,True,Positive
creamybuthole,65300,2013,True,Positive
creamybuthole,11230,2014,False,Negative
creamybuthole,416640,2015,True,Positive
creamybuthole,237740,2014,True,Neutral
creamybuthole,570,2014,True,Positive
creamybuthole,440,2014,False,Neutral
creamybuthole,221640,2013,True,Neutral
lucasvx273,374570,2015,True,Neutral
lucasvx273,9480,2015,True,Neutral
lucasvx273,55230,2015,True,Neutral
lucasvx273,730,2012,True,Neutral
xlukasmx,296470,2014,True,Positive
giogaming,222880,2015,True,Positive
Ne0NnNnNnNnN,282660,2015,True,Positive
epullay,234710,2015,True,Positive
PanzerGuy,109600,2013,False,Positive
PanzerGuy,236390,2014,True,Neutral
PanzerGuy,291480,2014,True,Positive
TeakayTK,440,2014,True,Negative
mikolet,278080,2014,True,Positive
hentai_overlord,570,2014,False,Negative
76561198088407985,109600,2014,True,Positive
76561198088407985,206210,2013,False,Negative
76561198088407985,224260,2014,False,Negative
76561198088407985,17520,2014,False,Positive
76561198088407985,449020,2016,True,Positive
76561198088407985,105600,2015,False,Positive
76561198088407985,236390,2015,True,Negative
76561198088407985,264930,2014,True,Positive
76561198088407985,17500,2014,True,Positive
76561198022820830,270550,2014,True,Positive
ArmoredSheild,730,2012,False,Neutral
76561197997238293,570,2014,True,Positive
76561197997238293,346110,2015,True,Positive
76561197997238293,456280,2016,False,Negative
76561197997238293,299740,2015,True,Negative
76561198045032714,222900,2015,True,Negative
76561198045032714,109600,2013,True,Negative
76561198063100139,17410,2014,True,Positive
76561198063100139,72850,2014,True,Neutral
calldogedoggie,291480,2014,False,Neutral
calldogedoggie,346110,2015,True,Positive
calldogedoggie,72850,2014,True,Positive
calldogedoggie,99900,2013,True,Neutral
calldogedoggie,202970,2014,False,Negative
calldogedoggie,39000,2014,False,Negative
calldogedoggie,230410,2014,True,Positive
HungasH1ppo,730,2015,True,Positive
LORDPESADAO,440,2010,True,Positive
76561198045492271,391540,2015,True,Positive
76561198043415920,218620,2014,True,Positive
76561198043415920,221100,2014,True,Positive
76561198043415920,50130,2014,True,Positive
76561198028363291,105600,2011,False,Positive
76561198028363291,433340,2017,True,Positive
76561198057134853,275850,2016,True,Positive
oteppers,333930,2015,True,Neutral
oteppers,34830,2015,True,Positive
oteppers,92000,2015,True,Positive
oteppers,202970,2015,True,Positive
oteppers,209650,2015,True,Neutral
oteppers,208670,2015,True,Positive
nicolasbrendo,55230,2012,True,Neutral
PinkClouds,440,2013,True,Neutral
JoshuaRasnier,209000,2013,True,Positive
64574574574744,730,2013,True,Negative
64574574574744,219640,2014,True,Positive
64574574574744,268750,2014,True,Positive
SilemerBall,346900,2015,True,Negative
76561198077524603,374320,2016,True,Positive
dominator221,105600,2012,True,Positive
dominator221,250900,2015,True,Negative
dominator221,440,2013,True,Positive
Hattyyy,113400,2015,True,Positive
76561198073529590,218330,2014,True,Positive
76561198073529590,440,2014,True,Negative
diabloxfade,346110,2015,True,Positive
diabloxfade,240,2015,True,Positive
76561198062889343,208090,2014,True,Positive
The_Eyepatch,730,2015,True,Positive
The_Eyepatch,251670,2014,True,Positive
The_Eyepatch,4920,2012,True,Negative
Richo931,273350,2015,True,Neutral
Richo931,215280,2015,False,Neutral
76561198073201686,335240,2015,False,Neutral
Timmeh99,730,2015,True,Positive
Timmeh99,365590,2016,False,Neutral
dependancy,273940,2014,False,Negative
dependancy,287980,2015,True,Positive
dependancy,240,2015,True,Neutral
dependancy,730,2015,True,Neutral
SWAPQKL,440,2015,True,Neutral
SWAPQKL,570,2014,True,Neutral
76561198086498571,42960,2015,True,Negative
76561198086498571,8930,2015,False,Positive
76561198086498571,206420,2015,True,Positive
76561198086498571,234670,2014,True,Negative
76561198086498571,730,2014,False,Neutral
76561198086498571,233270,2014,True,Negative
76561198086498571,252490,2014,False,Neutral
-Mad-,60,2013,True,Positive
-Mad-,8870,2013,True,Positive
j3nxxx,440,2015,True,Positive
76561198073135203,301520,2014,True,Neutral
John_J_Rambo,335330,2014,False,Negative
John_J_Rambo,349700,2015,False,Negative
John_J_Rambo,391460,2015,False,Positive
John_J_Rambo,317360,2015,True,Positive
John_J_Rambo,265630,2015,True,Negative
John_J_Rambo,304930,2015,False,Negative
John_J_Rambo,241640,2014,False,Negative
76561198086388497,374320,2016,True,Negative
76561198086388497,22380,2010,True,Neutral
76561198086388497,219640,2012,True,Neutral
76561198086388497,570,2015,True,Neutral
76561198015981146,203290,2015,False,Positive
76561198015981146,13140,2015,True,Negative
76561198014210785,409590,2015,True,Positive
76561198014210785,427910,2016,True,Positive
76561198014210785,259680,2014,True,Negative
76561198014210785,235360,2013,True,Neutral
76561198050051190,72850,2015,True,Positive
76561198094858770,570,2014,True,Negative
76561197967609413,218620,2015,False,Positive
76561197967609413,275850,2016,False,Positive
frankiesayschillax,225080,2014,True,Positive
frankiesayschillax,234140,2015,True,Positive
frankiesayschillax,374040,2017,True,Positive
frankiesayschillax,208650,2015,False,Negative
archy18,301750,2015,False,Positive
archy18,305980,2015,False,Negative
archy18,243470,2014,True,Positive
76561198056818846,333930,2010,True,Positive
p9359o3678657084507384650274,310560,2015,True,Positive
p9359o3678657084507384650274,310560,2015,True,Positive
76561198043803212,730,2014,False,Positive
76561198043803212,620,2012,True,Positive
76561198043803212,440,2011,True,Positive
AwesomeReach,40970,2014,False,Negative
76561198028619650,268650,2015,True,Negative
76561198028619650,238090,2014,True,Negative
76561198091788480,218620,2015,True,Neutral
00000000000000000001227,251570,2014,True,Negative
00000000000000000001227,233250,2015,True,Neutral
